flow,src,src_port,dst,dst_port,feduration,total_fpackets,total_bpackets,total_fpktl,total_bpktl,min_fpktl,min_bpktl,max_fpktl,max_bpktl,mean_fpktl,mean_bpktl,std_fpktl,std_bpktl,total_fiat,total_biat,min_fiat,min_biat,max_fiat,max_biat,mean_fiat,mean_biat,std_fiat,std_biat,fpsh_cnt,bpsh_cnt,furg_cnt,burg_cnt,total_fhlen,total_bhlen,fPktsPerSecond,bPktsPerSecond,flowPktsPerSecond,flowBytesPerSecond,min_flowpktl,max_flowpktl,mean_flowpktl,std_flowpktl,min_flowiat,max_flowiat,mean_flowiat,std_flowiat,flow_fin,flow_syn,flow_rst,flow_psh,flow_ack,flow_urg,flow_cwr,flow_ece,downUpRatio,avgPacketSize,fAvgSegmentSize,fAvgBytesPerBulk,fAvgPacketsPerBulk,fAvgBulkRate,bAvgSegmentSize,bAvgBytesPerBulk,bAvgPacketsPerBulk,bAvgBulkRate,label
192.168.0.11:54776<->103.43.90.179:443,192.168.0.11,54776,103.43.90.179,443,1.620414018,7,6,907,3230,54,60,571,1354,129.5714286,538.3333333,194.7030706,641.1831772,1.558463,1.458026,0.021079,0.00098,0.999659,0.999659,0.259743833,0.2916052,0.376117773,0.432925871,1,1,0,0,0,0,4.319883636,3.702757402,8.022641038,2553.051229,54,1354,318.2307692,485.0130847,0.000097,0.933472,0.1350345,0.258255359,2,2,1,2,12,0,0,0,0.280804954,318.2307692,73.85714286,577.1818182,1.571428571,0.756613757,483.6666667,0,1.333333333,0.641975309,WWW
192.168.0.11:54777<->103.43.90.179:443,192.168.0.11,54777,103.43.90.179,443,12.36689615,26,28,18195,18702,54,60,1490,1354,699.8076923,667.9285714,631.4593903,592.7105926,12.366896,12.123821,0,0,7.640155,7.640155,0.49467584,0.449030407,1.587194336,1.564999251,8,8,0,0,0,0,2.102386863,2.264108929,4.366495791,2983.529541,54,1490,683.2777778,606.0618754,0,7.640155,0.23333766,1.106023096,0,2,0,16,53,0,0,0,0.9728906,683.2777778,645.3461538,7509.047619,2.423076923,0.597471022,613.7857143,0,3.214285714,0.792563601,WWW
192.168.0.11:59548<->202.88.149.6:53,192.168.0.11,59548,202.88.149.6,53,0.08696413,1,1,72,426,72,426,72,426,72,426,0,0,0,0,1611076526,0,1611076526,1611076526,0,0,0,0,0,0,0,0,0,0,11.4989939,11.4989939,22.99798779,5726.49896,72,426,249,250.3158005,0.086964,0.086964,0.086964,0,0,0,0,0,0,0,0,0,0.169014085,249,30,72,1,0.666666667,384,0,1,0.666666667,WWW
192.168.0.11:50538<->202.88.149.6:53,192.168.0.11,50538,202.88.149.6,53,0.079665184,1,1,78,156,78,156,78,156,78,156,0,0,0,0,1611076526,0,1611076526,1611076526,0,0,0,0,0,0,0,0,0,0,12.55253487,12.55253487,25.10506974,2937.293159,78,156,117,55.15432893,0.079665,0.079665,0.079665,0,0,0,0,0,0,0,0,0,0.5,117,36,78,1,0.666666667,114,0,1,0.666666667,WWW
192.168.0.11:62033<->202.88.149.6:53,192.168.0.11,62033,202.88.149.6,53,0.083359003,1,1,81,350,81,350,81,350,81,350,0,0,0,0,1611076526,0,1611076526,1611076526,0,0,0,0,0,0,0,0,0,0,11.99630471,11.99630471,23.99260941,5170.407328,81,350,215.5,190.2117241,0.083359,0.083359,0.083359,0,0,0,0,0,0,0,0,0,0.231428571,215.5,39,81,1,0.666666667,308,0,1,0.666666667,WWW
192.168.0.11:51256<->202.88.149.6:53,192.168.0.11,51256,202.88.149.6,53,0.082250118,1,1,70,307,70,307,70,307,70,307,0,0,0,0,1611076526,0,1611076526,1611076526,0,0,0,0,0,0,0,0,0,0,12.15803727,12.15803727,24.31607454,4583.58005,70,307,188.5,167.5843071,0.08225,0.08225,0.08225,0,0,0,0,0,0,0,0,0,0.228013029,188.5,28,70,1,0.666666667,265,0,1,0.666666667,WWW
192.168.0.11:54748<->202.88.149.25:53,192.168.0.11,54748,202.88.149.25,53,0.093289137,1,1,83,489,83,489,83,489,83,489,0,0,0,0,1611076526,0,1611076526,1611076526,0,0,0,0,0,0,0,0,0,0,10.71936168,10.71936168,21.43872335,6131.474879,83,489,286,287.0853532,0.093289,0.093289,0.093289,0,0,0,0,0,0,0,0,0,0.169734151,286,41,83,1,0.666666667,447,0,1,0.666666667,WWW
192.168.0.11:61695<->202.88.149.25:53,192.168.0.11,61695,202.88.149.25,53,0.082772017,1,1,92,551,92,551,92,551,92,551,0,0,0,0,1611076526,0,1611076526,1611076526,0,0,0,0,0,0,0,0,0,0,12.0813777,12.0813777,24.16275539,7768.325858,92,551,321.5,324.5620126,0.082772,0.082772,0.082772,0,0,0,0,0,0,0,0,0,0.166969147,321.5,50,92,1,0.666666667,509,0,1,0.666666667,WWW
192.168.0.11:54778<->216.52.2.39:443,192.168.0.11,54778,216.52.2.39,443,1.71808815,16,17,12344,7483,54,60,1490,1490,771.5,440.1764706,688.1959992,583.1879238,1.474953,1.458018,0,0,0.549669,0.549669,0.0983302,0.091126125,0.162336635,0.204125436,4,5,0,0,0,0,9.312677001,9.894719313,19.20739631,11540.15293,54,1490,600.8181818,648.3332214,0,0.549669,0.05369025,0.121958287,1,2,1,9,32,0,0,0,1.649605773,600.8181818,716.75,5486.222222,2.25,0.594,384.7647059,0,2.764705882,0.729882353,WWW
192.168.0.11:56268<->202.88.149.25:56268,192.168.0.11,56268,202.88.149.25,53,1,1,0,87,0,87,0,87,0,87,0,0,0,0,0,1611076526,0,1611076526,1611076526,0,0,0,0,0,0,0,0,0,0,1,1,1,87,87,87,87,0,0,0,0,0,0,0,0,0,0,0,0,0,1,87,45,0,0,0,0,0,0,0,WWW
192.168.0.11:54779<->103.231.98.193:443,192.168.0.11,54779,103.231.98.193,443,3.920051099,54,48,59272,9715,54,60,1490,1490,1097.62963,202.3958333,608.8773243,403.8031298,3.920051,3.640785,0,0,2.29969,2.29969,0.073963226,0.077463511,0.319557648,0.350760516,10,10,0,0,0,0,13.77533064,12.24473834,26.02006898,17598.49509,54,1490,676.3431373,687.0697357,0,2.29969,0.038812386,0.232012518,0,2,0,20,101,0,0,0,6.101080803,676.3431373,1043.407407,8866.171745,6.685185185,0.796599169,148.1458333,0,6.125,0.729848131,WWW
192.168.0.11:55918<->202.88.149.25:53,192.168.0.11,55918,202.88.149.25,53,0.096230984,1,1,70,135,70,135,70,135,70,135,0,0,0,0,1611076526,0,1611076526,1611076526,0,0,0,0,0,0,0,0,0,0,10.39166346,10.39166346,20.78332692,2130.291009,70,135,102.5,45.96194078,0.096231,0.096231,0.096231,0,0,0,0,0,0,0,0,0,0.518518519,102.5,28,70,1,0.666666667,93,0,1,0.666666667,WWW
192.168.0.11:54780<->5.178.65.246:443,192.168.0.11,54780,5.178.65.246,443,3.707027197,16,19,4783,8499,54,60,1199,1490,298.9375,447.3157895,409.8865646,554.7041306,3.707027,3.44669,0.000092,0,1.991191,1.991191,0.247135133,0.191482778,0.499494841,0.544483783,8,8,0,0,0,0,4.316126953,5.125400757,9.441527709,3582.924887,54,1490,379.4857143,492.5883242,0,1.991191,0.109030206,0.345030258,0,2,0,16,34,0,0,0,0.562772091,379.4857143,244.1875,2733.142857,1.75,0.457089552,392.6842105,0,3.157894737,0.824823252,WWW
192.168.0.11:62527<->202.88.149.25:62527,192.168.0.11,62527,202.88.149.25,53,1,1,0,82,0,82,0,82,0,82,0,0,0,0,0,1611076526,0,1611076526,1611076526,0,0,0,0,0,0,0,0,0,0,1,1,1,82,82,82,82,0,0,0,0,0,0,0,0,0,0,0,0,0,1,82,40,0,0,0,0,0,0,0,WWW
192.168.0.11:54748<->202.88.149.6:53,192.168.0.11,54748,202.88.149.6,53,0.132575988,1,1,83,489,83,489,83,489,83,489,0,0,0,0,1611076526,0,1611076526,1611076526,0,0,0,0,0,0,0,0,0,0,7.542844033,7.542844033,15.08568807,4314.506787,83,489,286,287.0853532,0.132576,0.132576,0.132576,0,0,0,0,0,0,0,0,0,0.169734151,286,41,83,1,1,447,0,1,1,WWW
192.168.0.11:61695<->202.88.149.6:53,192.168.0.11,61695,202.88.149.6,53,0.105300904,1,1,92,551,92,551,92,551,92,551,0,0,0,0,1611076526,0,1611076526,1611076526,0,0,0,0,0,0,0,0,0,0,9.496594635,9.496594635,18.99318927,6106.31035,92,551,321.5,324.5620126,0.105301,0.105301,0.105301,0,0,0,0,0,0,0,0,0,0.166969147,321.5,50,92,1,1,509,0,1,1,WWW
192.168.0.11:54781<->23.210.69.51:443,192.168.0.11,54781,23.210.69.51,443,6.609323025,10,12,1226,6164,54,60,571,1490,122.6,513.6666667,162.3475011,657.4704049,6.609323,5.550217,0.000048,0,5.272245,5.272245,0.734369222,0.504565182,1.735155193,1.60230771,3,5,0,0,0,0,1.513014262,1.815617115,3.328631377,1118.11754,54,1490,335.9090909,526.7298855,0,5.272245,0.314729667,1.158670128,2,2,1,8,21,0,0,0,0.19889682,335.9090909,67.4,533.0434783,2.3,0.432478632,457.6666667,0,3.666666667,0.689458689,WWW
192.168.0.11:54782<->23.210.69.51:443,192.168.0.11,54782,23.210.69.51,443,6.608728171,10,12,1226,6164,54,60,571,1490,122.6,513.6666667,162.3475011,657.4704049,6.608728,5.550217,0.000048,0,5.172047,5.172047,0.734303111,0.504565182,1.6980909,1.598654743,3,5,0,0,0,0,1.513150449,1.815780539,3.328930988,1118.218182,54,1490,335.9090909,526.7298855,0,5.172047,0.314701333,1.136260962,2,2,1,8,21,0,0,0,0.19889682,335.9090909,67.4,583.8095238,2.1,0.4125,457.6666667,0,3.666666667,0.720238095,WWW
192.168.0.11:56268<->202.88.149.6:53,192.168.0.11,56268,202.88.149.6,53,0.096411943,1,1,87,541,87,541,87,541,87,541,0,0,0,0,1611076526,0,1611076526,1611076526,0,0,0,0,0,0,0,0,0,0,10.37215898,10.37215898,20.74431795,6513.715837,87,541,314,321.0264787,0.096412,0.096412,0.096412,0,0,0,0,0,0,0,0,0,0.160813309,314,45,87,1,0.666666667,499,0,1,0.666666667,WWW
192.168.0.11:55918<->202.88.149.6:53,192.168.0.11,55918,202.88.149.6,53,0.100597858,1,1,70,135,70,135,70,135,70,135,0,0,0,0,1611076526,0,1611076526,1611076526,0,0,0,0,0,0,0,0,0,0,9.94056951,9.94056951,19.88113902,2037.81675,70,135,102.5,45.96194078,0.100598,0.100598,0.100598,0,0,0,0,0,0,0,0,0,0.518518519,102.5,28,70,1,1,93,0,1,1,WWW
192.168.0.11:62527<->202.88.149.6:53,192.168.0.11,62527,202.88.149.6,53,0.101244926,1,1,82,426,82,426,82,426,82,426,0,0,0,0,1611076526,0,1611076526,1611076526,0,0,0,0,0,0,0,0,0,0,9.877038184,9.877038184,19.75407637,5017.535397,82,426,254,243.2447327,0.101245,0.101245,0.101245,0,0,0,0,0,0,0,0,0,0.192488263,254,40,82,1,1,384,0,1,1,WWW
192.168.0.11:54783<->52.68.128.88:443,192.168.0.11,54783,52.68.128.88,443,1.034553051,10,11,1420,4165,54,60,571,1490,142,378.6363636,164.811677,567.7251576,0.954318,0.803285,0.000068,0,0.231391,0.231391,0.106035333,0.0803285,0.09429388,0.113855035,4,4,0,0,0,0,9.666009868,10.63261085,20.29862072,5398.466511,54,1490,265.952381,433.641612,0,0.231268,0.05172765,0.080761351,2,2,1,8,20,0,0,0,0.340936375,265.952381,86.8,788.8888889,1.8,0.590625,322.4545455,0,2.181818182,0.715909091,WWW
192.168.0.11:54784<->52.68.128.88:443,192.168.0.11,54784,52.68.128.88,443,3.835246086,53,51,17363,11835,54,60,1078,1490,327.6037736,232.0588235,407.4880999,311.0204117,3.835246,3.520928,0.000043,0,2.055102,2.055102,0.073754731,0.07041856,0.286859243,0.319689539,34,28,0,0,0,0,13.81919147,13.29771255,27.11690402,7613.070803,54,1490,280.75,364.816319,0,2.055102,0.037235398,0.205502232,0,2,0,62,103,0,0,0,1.467089142,280.75,270.8113208,2771.804217,6.264150943,0.666126481,177.8235294,0,8.62745098,0.91743855,WWW
192.168.0.11:54785<->52.68.128.88:443,192.168.0.11,54785,52.68.128.88,443,1.043872118,10,11,1420,4165,54,60,571,1490,142,378.6363636,164.811677,567.7251576,1.036085,0.802292,0.000081,0,0.245047,0.245047,0.115120556,0.0802292,0.104112086,0.127338063,4,4,0,0,0,0,9.579717503,10.53768925,20.11740676,5350.272226,54,1490,265.952381,433.641612,0,0.244798,0.0521936,0.089021053,2,2,1,8,20,0,0,0,0.340936375,265.952381,86.8,788.8888889,1.8,0.590625,322.4545455,0,2.181818182,0.715909091,WWW
192.168.0.11:54786<->52.68.128.88:443,192.168.0.11,54786,52.68.128.88,443,2.330280065,13,11,1582,4159,54,60,571,1490,121.6923077,378.0909091,147.8560024,568.0583517,2.33028,2.091928,0.000086,0,0.695523,0.695523,0.19419,0.2091928,0.230839238,0.225885066,4,4,0,0,0,0,5.578728581,4.720462645,10.29919123,2463.652368,54,1490,239.2083333,410.7756162,0,0.597256,0.101316522,0.171235919,4,2,1,8,23,0,0,0,0.380379899,239.2083333,66.76923077,934.8181818,1.692307692,0.655086849,323,0,1.636363636,0.633431085,WWW
192.168.0.11:54787<->52.68.128.88:443,192.168.0.11,54787,52.68.128.88,443,2.336992979,13,11,1582,4159,54,60,571,1490,121.6923077,378.0909091,147.8560024,568.0583517,2.336993,2.096187,0.000055,0,0.702589,0.702589,0.194749417,0.2096187,0.232652226,0.227923074,4,4,0,0,0,0,5.562703918,4.706903315,10.26960723,2456.57563,54,1490,239.2083333,410.7756162,0,0.597056,0.101608391,0.172622157,4,2,1,8,23,0,0,0,0.380379899,239.2083333,66.76923077,934.8181818,1.692307692,0.655086849,323,0,1.636363636,0.633431085,WWW
192.168.0.11:54788<->52.68.128.88:443,192.168.0.11,54788,52.68.128.88,443,12.33014798,13,14,1582,4435,54,60,571,1490,121.6923077,316.7857143,147.8560024,512.8975274,2.369922,12.089781,0.000057,0,0.737442,0.737442,0.1974935,0.929983154,0.237980541,1.629115539,4,7,0,0,0,0,1.054326357,1.135428384,2.189754741,487.9908992,54,1490,222.8518519,389.2166397,0,5.635997,0.474236462,1.220218197,4,2,1,11,26,0,0,0,0.356708005,222.8518519,66.76923077,934.8181818,1.692307692,0.70295858,261.9285714,0,1.5,0.623076923,WWW
192.168.0.11:60488<->202.88.149.25:53,192.168.0.11,60488,202.88.149.25,53,0.098972083,1,1,80,173,80,173,80,173,80,173,0,0,0,0,1611076526,0,1611076526,1611076526,0,0,0,0,0,0,0,0,0,0,10.10385929,10.10385929,20.20771857,2556.2764,80,173,126.5,65.76093065,0.098972,0.098972,0.098972,0,0,0,0,0,0,0,0,0,0.462427746,126.5,38,80,1,0.666666667,131,0,1,0.666666667,WWW
192.168.0.11:60488<->202.88.149.6:53,192.168.0.11,60488,202.88.149.6,53,0.098507166,1,1,80,173,80,173,80,173,80,173,0,0,0,0,1611076526,0,1611076526,1611076526,0,0,0,0,0,0,0,0,0,0,10.15154573,10.15154573,20.30309145,2568.341069,80,173,126.5,65.76093065,0.098507,0.098507,0.098507,0,0,0,0,0,0,0,0,0,0.462427746,126.5,38,80,1,0.666666667,131,0,1,0.666666667,WWW
192.168.0.11:52952<->202.88.149.25:53,192.168.0.11,52952,202.88.149.25,53,0.093638182,1,1,80,292,80,292,80,292,80,292,0,0,0,0,1611076526,0,1611076526,1611076526,0,0,0,0,0,0,0,0,0,0,10.67940426,10.67940426,21.35880853,3972.738386,80,292,186,149.9066376,0.093638,0.093638,0.093638,0,0,0,0,0,0,0,0,0,0.273972603,186,38,80,1,0.666666667,250,0,1,0.666666667,WWW
